EAN;Produto;Preço (R$);Link
7897337702089;Maxalt 10mg 2 Comprimidos;33.89;https://www.drogal.com.br/maxalt-10mg-2-cpr/p
7894222042138;Esmalte Cremoso Dailus Funky Flower Tulip Twist 8ml;10.89;https://www.drogal.com.br/esmalte-cremoso-dailus-funky-flower-tulip-twist-8ml/p
7896226109701;Pasalix  60 Comprimidos Revestidos;148.29;https://www.drogal.com.br/pasalix-60-comprimidos-revestidos/p
7908079501363;Protetor Solar Corporal Sveda FPS30 125ml;26.99;https://www.drogal.com.br/protetor-solar-sveda-corporal-fps30-125ml/p
3401528546402;Spray SOS  Atoderm Bioderma Anti-coceira 50ml;121.85;https://www.drogal.com.br/spray-sos-atoderm-bioderma-anti-coceira-50ml/p
7891721202841;Levotiroxina Sódica 88mcg Merck 30 Comprimidos;14.89;https://www.drogal.com.br/levotiroxinasodicamerck88mcgcaixacom30comprimidos/p
7896261402607;Barra de Mixed Nuts Nozes e Canela 30g;6.65;https://www.drogal.com.br/bar-agtal-nuts-30g-nozcan/p
7896006298144;Britens LC Solução Oftálmica Gotas 5ml;102.39;https://www.drogal.com.br/britens-lc-solucao-oftalmica-gotas-5ml/p
7896235354192;Hidratante Desodorante Corporal Monange Extrato de Algodão 200ml;7.99;https://www.drogal.com.br/hidratante-desodorante-corporal-monange-extrato-de-algodao-200ml/p
7897947620759;Enxaguante Bucal Carmed Melancia Zero Álcool 250ml;19.89;https://www.drogal.com.br/enxaguante-bucal-carmed-melancia-250ml/p
7896699016896;Chupeta Lolly Tamanho 2 Cor Azul 1 Unidade;18.65;https://www.drogal.com.br/chupeta-lolly-6-meses-o-t2-cor-azul-1-unidade/p
7896004761152;Lorazepam 2mg Germed 30 Comprimidos;10.59;https://www.drogal.com.br/lorazepam-2mg-germed-30-comprimidos/p
7891150100824;Sorvete Kibon Mini Bombons Morango Pote 184g;29.99;https://www.drogal.com.br/sorvete-kibon-mini-bombons-morango-pote-184g/p
7898973417795;Tinta de Cabelo Koleston Deluxe Sem Amônia Cor Preto 20;41.89;https://www.drogal.com.br/tinta-de-cabelo-koleston-deluxe-sem-amonia-cor-preto-20/p
7897851250561;Monocordil 20mg 30 Comprimidos;20.59;https://www.drogal.com.br/monocordil-20mg-30-comprimidos/p
7506339394603;Absorvente Always Noturno Suave Com Abas Tamanho G 8 Unidades;15.45;https://www.drogal.com.br/absorvente-always-noturno-suave-com-abas-tamanho-g-8-unidades/p
7896026173261;Spray Bucal Malvatricin HA Fresh Sabor Menta 30ml;39.69;https://www.drogal.com.br/spray-bucal-malvatricin-ha-fresh-sabor-menta-30ml/p
7899095202283;Optilar 4mg/ml Solução Oftálmica 10ml;69.63;https://www.drogal.com.br/optilar-4mgml-solucao-oftalmica-10ml/p
7891008123418;Chocolate Garoto Talento Recheado Torta Holandesa 85g;12.25;https://www.drogal.com.br/chocolate-garoto-talento-recheado-torta-holandesa-85g/p
7898928577826;Complemento Nutricional Finn Nutritive Sabor Morango 400g;50.65;https://www.drogal.com.br/complemento-nutricional-finn-nutritive-sabor-morango-400g/p
7896658034367;Sérum Facial Profuse Densifiant [+] 30g;254.19;https://www.drogal.com.br/serum-facial-profuse-densifiant-30g/p
7891142206329;Addera D3 14.000ui 4 Cápsulas Moles;70.19;https://www.drogal.com.br/addera-d3-14000ui-4-capsulas-moles/p
7898079000327;Preservativo Prudence Cores e Sabores Uva 3 Unidades;6.09;https://www.drogal.com.br/preservativo-prudence-cores-e-sabores-uva-3-unidades/p
4005900449559;"Desodorante Antitranspirante Aerosol Nivea Men Invisible Black &amp; White Fresh 150ml";17.99;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-nivea-men-invisible-black-white-fresh-150ml/p
7891010503031;Absorvente Sempre Livre Adapt Suave Sem Abas 8 Unidades;6.55;https://www.drogal.com.br/absorvente-sempre-livre-adapt-suave-sem-abas-8-unidades/p
7898149180713;Copo Térmico Aço Inox Fisher Price Hot Cold Azul Candy Cane;96.99;https://www.drogal.com.br/copo-termico-aco-inox-fisher-price-hot-cold-azul-candy-cane/p
7896422507264;Diclofenaco Colestiramina - Medley 70mg caixa com 14 cápsulas;22.19;https://www.drogal.com.br/diclofenaco-col-70mg14cagmdl/p
7891317002961;Coques 200mg 30 Cápsulas Duras;129.79;https://www.drogal.com.br/coques-200mg-30-capsulas-duras/p
7894916500609;Azi 1500mg Suspensão Oral em Pó 37,5ml + Diluente;64.39;https://www.drogal.com.br/azi-1500mg-susp-oral-dil/p
7896658046834;Combfix 37,5mg + 325mg 10 Comprimidos Revestidos;32.19;https://www.drogal.com.br/combfix-375mg--325mg-10-comprimidos-revestidos/p
7899706196260;Protetor Solar Facial Vichy Capital Soleil UV-Pigment Control FPS60 Cor 1.0 40g;112.09;https://www.drogal.com.br/protetor-solar-facial-vichy-capital-soleil-uv-pigment-control-fps60-cor-10-40g/p
7894916501156;Malú 015 + 002mg caixa com 21 comprimidos;39.8;https://www.drogal.com.br/malu-21-cpr/p
7896094917965;Suplemento Alimentar Vitasay 50+ Homem A-Z + Cafeína 30  Comprimidos Revestidos;77.49;https://www.drogal.com.br/suplemento-alimentar-vitasay-50-homem-a-z-cafeina-30-comprimidos-revestidos/p
7793100130243;Creme Dental Colgate PerioGard Uso Diário 90g;24.09;https://www.drogal.com.br/creme-dental-colgate-periogard-90g/p
7896006201076;Vitamina D3 50.000UI União Química 4 Comprimidos Revestidos;65.89;https://www.drogal.com.br/vitamina-d3-50000ui-uniao-quimica-4-comprimidos-revestidos/p
7896658002922;Novamox 2x 14 Comprimidos;138.56;https://www.drogal.com.br/novamox-2x-14-comprimidos/p
7891317488390;Irbesartana 300mg + Hidroclorotiazida 12,5mg Eurofarma 30 Comprimidos;112.79;https://www.drogal.com.br/irbesartana-300mg--hidroclorotiazida-125mg-eurofarma-30-comprimidos/p
7500435116305;Condicionador Pantene Pro-V 3 Minutos Milagrosos Hidratação 170ml;34.85;https://www.drogal.com.br/condicionador-pantene-3-minutos-milagrosos-hidratacao-170ml/p
7898103650955;Suplemento Alimentar Acalmilfito 20 Comprimidos Revestido;27.69;https://www.drogal.com.br/acalmilifito-20-comprimidos-revestidos/p
7896699032407;Chupeta Lolly Dreams Tamanho 2 Cor Azul 1 Unidade;29.85;https://www.drogal.com.br/chupeta-lolly-dreams-tamanho-2-cor-azul-1-unidade/p
7891035911729;Repelente Repelex Loção 200ml;24.49;https://www.drogal.com.br/repelex-family-locao-200ml/p
7896004710983;Loratadina 1mg/ml + Sulfato Pseudoefedrina 12mg/ml Germed Xarope 60ml + Copo Dosador;33.2;https://www.drogal.com.br/loratadina-sulfato-pseudoefedrina-germed-xarope-60ml/p
7891058002336;Suplemento Alimentar Os-Cal D Cálcio 500mg + Vitamina D 400UI 60 Comprimidos Revestidos;129.39;https://www.drogal.com.br/suplemento-alimentar-os-cal-d-calcio-500mg--vitamina-d-400ui-60-comprimidos-revestidos/p
7897076922182;Pregabalina 150mg Ranbaxy 30 Cápsulas Duras;119.68;https://www.drogal.com.br/pregabalina-150mg-ranbaxy-30-capsulas-duras/p
7899026401792;Esmalte Colorama Base Setim 8ml;6.79;https://www.drogal.com.br/esm-col-cuidados-base-setim/p
7896004820767;Cloridrato de Bupropiona 300mg 24 Horas Germed 30 Comprimidos Revestidos de Liberação Prolongada;105.65;https://www.drogal.com.br/cloridrato-de-bupropiona-300mg-germed-30-comprimidos-revestidos-de-liberacao-prolongada/p
7897947617056;Suplemento Alimentar Cuidados da Pele Lavitan Super Fórmula 30 Cápsulas;98.79;https://www.drogal.com.br/suplemento-alimentar-cuidados-da-pele-lavitan-super-formula-30-capsulas/p
7898040325374;Eximia Firmalize Age Complex 30 Sachês;208.35;https://www.drogal.com.br/eximia-firmalize-age-complex-30-saches/p
7898941911294;Complemento Alimentar Sustagen Senior Adultos 50+ Sabor Baunilha 370g;78.25;https://www.drogal.com.br/sustagen-senior-adultos-50-sabor-baunilha-370g/p
7891075081215;Sorvete Kibon Mini Bombons Eskibon 92g;15.99;https://www.drogal.com.br/sorvete-kibon-mini-bombons-eskibon-92g/p
7891317025564;Trok Creme Dermatológico 10g;20.29;https://www.drogal.com.br/trok-creme-dermatologico-10g/p
7891024034590;Escova Dental Colgate Pro Cuidado 2 Unidades;21.49;https://www.drogal.com.br/escova-dental-colgate-pro-cuidado-2-unidades/p
7895144605685;Pastilhas Mentos Fruit Kiss Sabor Morango 35g;17.25;https://www.drogal.com.br/pastilha-mentos-fruit-kiss-sabor-morango-35g/p
7897517901332;Escova de Cabelo Ricca Basic Colors Retangular Almofada 1 Unidade;10.19;https://www.drogal.com.br/escova-de-cabelo-escova-basic-color-retangular-almofada-ricca-belliz-rosa/p
7891000343678;"Nature&apos;s Heart Bullet Pó Cacau 150g";72.79;https://www.drogal.com.br/natures-heart-bullet-po-cacau-150g/p
7897947621817;Loção Hidratante Corporal Carmed Luz do Sol 150g;29.89;https://www.drogal.com.br/locao-hidratante-corporal-carmed-luz-do-sol-150g/p
7891317013943;Alurax 2mg 30 Comprimidos Revestidos;66.99;https://www.drogal.com.br/alurax-2mg-30-comprimidos-revestidos/p
7899838800516;Aspirador Nasal De Sucção Multikids Baby;21.59;https://www.drogal.com.br/aspirador-nasal-de-succao-multikids-baby/p
7891024184608;Escova Dental Colgate Classic Clean Média 1 Unidade;5.75;https://www.drogal.com.br/escova-dental-colgate-classic-clean-media/p
7506306254459;Desodorante Antitranspirante Aerosol Dove Men+Care Energy Boost 150ml;17.89;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-dove-mencare-energy-boost-150ml/p
7896523228327;Preservativo Masculino K-Misinha K-Med Lubrificado Invisível Leve 8 Pague 6 Unidades;17.19;https://www.drogal.com.br/preservativo-masculino-lubrificado-k-med-k-misinha-invisivel-leve-8-pague-6-unidades/p
7891142206404;Addera D3 60.000ui 2 Cápsulas Moles;78.74;https://www.drogal.com.br/addera-d3-60000ui-2-capsulas-moles/p
7908079515025;Kit Viagem Oral Nexter 1 Necessaire + 1 Escova de Dente + 1 Fio Dental 25m + 1 Antisséptico Bucal 60ml + 1 Creme Dental 50g;25.39;https://www.drogal.com.br/kit-viagem-oral-nexter-1-necessaire-1-escova-de-dente-1-fio-dental-25m-1-antisseptico-bucal-60ml-1-creme-dental-50g/p
7891150100046;Sérum de Tratamento Tresemmé Blindagem Antiumidade 170ml;33.89;https://www.drogal.com.br/serum-de-tratamento-tresemme-blindagem-antiumidade-170ml/p
7891158105081;Suplemento Infantil Pediasure Pó Sabor Baunilha 1,6Kg;156.59;https://www.drogal.com.br/suplemento-infantil-pediasure-po-sabor-baunilha-16kg/p
7908079515131;Loção Deo Hidratante Dermo Health Genetics Reparadora D-Pantenol 400ml;25.99;https://www.drogal.com.br/locao-deo-hidratante-dermo-health-genetics-reparadora-d-pantenol-400ml/p
4901301265678;Sabonete Líquido Facial Bioré Wash Acne Care 130g;50.85;https://www.drogal.com.br/sabonete-liquido-facial-biore-wash-acne-care-130g/p
7891317035112;SnifAir Adulto Alto Volume 9mg/ml Pó para Solução 3 Sachês de 2,160 Cada + 1 Frasco 240ml + 1 Bico de Intensidade Média + 1 Bico de Intensidade Alta;39.9;https://www.drogal.com.br/snifair-adulto-alto-volume-9mg-ml-po-para-solucao-3-saches-de-2160-cada-1-frasco-240ml-1-bico-de-intensidade-media-1-bico-de-intensidade-alta/p
7908079505620;Loção Hidratante Dermohealth Lanolina 500g;45.99;https://www.drogal.com.br/locao-hidratante-dermohealth-lanolina-500g/p
3282770153484;Gel de Limpeza Facial Darrow Actine Peles Oleosas a Acneicas 240g;68.45;https://www.drogal.com.br/gel-de-limpeza-darrow-actine-240g/p
7898623950559;Óleo Umectante Salon Line #todecacho Rícino Puro 100ml;25.25;https://www.drogal.com.br/oleo-umectante-salon-line-todecacho-ricino-puro-100ml/p
0070341368671;Kit Principia Essencial Avançado Gel de Limpeza Facial GL-01 120g + Sérum Facial AH-2 30ml + Sérum Facial VC-10 30ml + Tônico Facial AL-7120ml;215.99;https://www.drogal.com.br/kit-principia-essencial-avancado-gel-de-limpeza-facial-gl-01-120g-serum-facial-ah-2-30ml-serum-facial-vc-10-30ml-tonico-facial-al-7120ml/p
7896422520546;Zodel 100mg 30 Comprimidos Revestidos de Liberação Prolongada;206.19;https://www.drogal.com.br/zodel-100mg-30-comprimidos-revestidos-de-liberacao-prolongada/p
7898687731880;Suplemento Proteíco Body Protein Equaliv Red Sabor Frutas Vermelhas 600g;245.45;https://www.drogal.com.br/suplemento-proteico-body-protein-equaliv-red-sabor-frutas-vermelhas-600g/p
7891158028137;Suplemento Infantil Pediasure Pó Sabor Chocolate 400g;84.99;https://www.drogal.com.br/suplemento-infantil-pediasure-po-sabor-chocolate-400g/p
7899852024530;Delineador Líquido Vult Camila Loures Marrom 3g 1 Unidade;22.39;https://www.drogal.com.br/delineador-liquido-vult-camila-lourdes-marrom-3g-1-unidade/p
7900083011043;Batom Satin Ruby Rose Lip Luxe LL70 4g;14.19;https://www.drogal.com.br/batom-satin-ruby-rose-lip-luxe-ll70-4g/p
3282770073041;Autobronzeador Hidratante Avène Corpo e Rosto 100ml;125.05;https://www.drogal.com.br/autobronzeador-hidratante-avene-corpo-e-rosto-100ml/p
7899852021775;Esmalte Vult 5Free Top Hits Feat Lexa Chama Ela 8ml;10.19;https://www.drogal.com.br/esmalte-vult-5free-top-hits-feat-lexa-chama-ela-8ml/p
7500435188050;Vick Pyrena Grip 7 com 10 Cápsulas;15.69;https://www.drogal.com.br/vick-pyrena-grip-7-com-10-capsulas/p
7894916550048;Propranolol Ayerst 10mg caixa com 30 comprimidos;10.79;https://www.drogal.com.br/propranolol-ayerst-10mg-30-cpr/p
7896004754161;Cloridrato de Metilfenidato 10mg EMS 60 Comprimidos;36.87;https://www.drogal.com.br/cloridrato-de-metilfenidato-10mg-ems-60-comprimidos/p
7899700801108;Fraldas Descartáveis Geriátrica Qualifral P 10 Unidades;19.99;https://www.drogal.com.br/fraldas-descartaveis-geriatrica-qualifral-p-10-unidades/p
7891317490133;Antrofi 10mg/g Creme Vaginal 30g + 20 Aplicadores Descartáveis;91.19;https://www.drogal.com.br/antrofi-10mg-g-creme-vaginal-30g--20-aplicadores-descartaveis/p
7899706188326;Protetor Solar Facial L´Oréal Paris UV Defender Fluido FPS 60 40g;82.35;https://www.drogal.com.br/protetor-solar-facial-l-oreal-paris-uv-defender-fluido-fps-60-40g/p
7891000249239;Chocolate Nestlé KitKat White 41,5g;5.99;https://www.drogal.com.br/chocolate-nestle-kitkat-white-415g/p
7896114313166;Kit Bitufo Ortodôntifo Cilíndrico 3mm;36.05;https://www.drogal.com.br/kit-bitufo-ortodontico-cilindrico-3mm/p
7891153095288;Slime Kimeleka ArtKids 180g 1 Unidade;10.49;https://www.drogal.com.br/slime-kimeleka-artkids-180g-1-unidade/p
7500435251075;Desodorante Antitraspirante Stick em Gel Secret pH Balanced Lavender 73g;34.85;https://www.drogal.com.br/desodorante-antitraspirante-stick-em-gel-secret-ph-balanced-lavender-73g/p
8710103661085;Copo Infantil Philips Avent Pinguim Rosa 200ml;83.09;https://www.drogal.com.br/copo-infantil-avent-pinguim-rosa-200ml/p
7896094910683;Antigripal Benegrip 6 Comprimidos Revestidos;16.59;https://www.drogal.com.br/benegrip-blister-6-comprimidos-contra-gripe-e-resfriado/p
7899706244022;Shampoo Micelar Antioleosidade Elseve Pure 300ml;24.19;https://www.drogal.com.br/shampoo-micelar-antioleosidade-elseve-pure-300ml/p
7896007549702;Fralda Huggies Roupinha Pants Proteção Acolchoada XXG 24 Unidades;57.19;https://www.drogal.com.br/fralda-huggies-roupinha-supreme-care-disney-baby-xxg-24-unidades/p
7897947616509;Suplemento Alimentar Lavitan Super Fórmula A-Z Homem 60 Comprimidos Revestidos;57.99;https://www.drogal.com.br/suplemento-alimentar-lavitan-super-formula-a-z-homem-60-comprimidos-revestidos/p
7908785405238;Kit Protetor Solar Facial Vichy Capital Soleil UV Pigment Control FPS60 Cor 3.0 40g + Gel de Limpeza Profunda Normaderm 50g;112.09;https://www.drogal.com.br/kit-protetor-solar-facial-vichy-capital-soleil-uv-pigment-control-fps60-cor-30-40g-gel-de-limpeza-profunda-normaderm-50g/p
7500435159920;Creme para Pentear Pantene Anti-Frizz 600ml;46.65;https://www.drogal.com.br/creme-para-pentear-pantene-anti-frizz-600ml/p
7891317482541;Bicalutamida 50mg Eurofarma 30 Comprimidos Revestidos;379.99;https://www.drogal.com.br/bicalutamida-50mg-eurofarma-30-comprimidos-revestidos/p
7896512949899;Refil Sabonete Líquido Granado Calêndula 300ml;26.25;https://www.drogal.com.br/refil-sabonete-liquido-granado-calendula-300ml/p
7891000234105;Complemento Alimentar Nutren Active Sabor Chocolate 400g;62.09;https://www.drogal.com.br/complemento-alimentar-nutren-active-sabor-chocolate-400g/p
7896006222675;Suplemento Alimentar Florastor Probiótico 1 Bilhão 12 Cápsulas;21.99;https://www.drogal.com.br/suplemento-alimentar-florastor-probiotico-1-bilhao-12-capsulas/p
7896001215108;Achocolatado em Pó Linea Vitaminado 180g;17.25;https://www.drogal.com.br/achocolatado-em-po-linea-vitaminado-180g/p
7891350044942;Esmalte Metálico Risqué Nova Cor! Doura-me Se For Capaz 8ml;7.15;https://www.drogal.com.br/esmalte-metalico-risque-nova-cor-doura-me-se-for-capaz-8ml/p
7891317029685;Melocox 15mg 10 Comprimidos;53.59;https://www.drogal.com.br/melocox-15mg-10-comprimidos/p
7899852027111;Hidratante Labial Vult Fruit-Tella Caramelo 8ml;29.09;https://www.drogal.com.br/hidratante-labial-vult-fruit-tella-caramelo-8ml/p
7896094209176;Filtrum Color FPS 50 60mL;82.09;https://www.drogal.com.br/filtrum-color-fps-50-60ml/p
7891033535224;Finalizador CC Cream Eudora Siàge Reconstrói os Fios 100ml;79.89;https://www.drogal.com.br/cc-cream-eudora-siage-reconstroi-os-fios-100ml/p
7899026459908;Condicionador Elseve Reparação Total 5+ 400ml;38.19;https://www.drogal.com.br/condicionador-elseve-reparacao-total-5-400ml/p
7908079513601;Sabonete Líquido Sveda Cheirinho de Talco 500ml;15.45;https://www.drogal.com.br/sabonete-liquido-sveda-cheirinho-de-talco-500ml/p
4006000197036;"Kit Protetor Solar Corporal e Facial Nivea Sun Protect &amp; Hidrata FPS70 200ml + Protetor Solar Facial Nivea Sun Toque Seco Antissinais FPS70 40ml";97.05;https://www.drogal.com.br/kit-protetor-solar-corporal-e-facial-nivea-sun-protect-hidrata-fps70-200ml-protetor-solar-facial-nivea-sun-toque-seco-antissinais-fps70-40ml/p
7500435178662;Carga para Aparelho de Depilação Gillette Mach3 Corpo 2 Unidades;41.29;https://www.drogal.com.br/carga-para-aparelho-de-depilacao-gillette-mach3-corpo-2-unidades/p
7613036066143;Fórmula Infantil NAN Althéra 400g;163.19;https://www.drogal.com.br/formula-infantil-nan-althera-400g/p
7896523206295;Antigripal Cimegripe Infantil Gotas Sabor Laranja 20ml;19.59;https://www.drogal.com.br/cimegripe-gotas-sabor-laranja-20ml/p
7892953207376;Iludral 250mg 30 Comprimidos Revestidos;44.79;https://www.drogal.com.br/iludral-250mg-30-comprimidos-revestidos/p
7898636193110;Protetor Solar Facial Cicatricure Antissinais FPS50 Cor Clara 40g;57.59;https://www.drogal.com.br/protetor-solar-facial-cicatricure-antissinais-fps50-cor-clara-40g/p
7896046702922;Pó Descolorante Rápido Lightner +10 Diamond 50g;11.99;https://www.drogal.com.br/po-descolorante-rapido-lightner-diamond-50g/p
7896212479689;Stugeron 75mg 30 Comprimidos;39.49;https://www.drogal.com.br/stugeron-75mg-30-comprimidos/p
7898565164250;Apixabana 2,5mg Natcofarma do Brasil 60 Comprimidos Revestidos;161.56;https://www.drogal.com.br/apixabana-25-mg-60-cpr-rev-g-natco/p
7896714294322;Suplemento Alimentar Probiótico Neogermina 4BI 5 Frascos 5ml;42.69;https://www.drogal.com.br/suplemento-alimentar-neogermina-suspensao-oral-sem-sabor-5-frascos-5ml/p
3282770153835;Protetor Solar Corporal Darrow Actine Fresh FPS60 150g;91.05;https://www.drogal.com.br/protetor-solar-corporal-darrow-actine-fresh-fps60-150g/p
888853589367;Palmilha de Gel Dr. Scholls For Her Flats Transparente 1 par;91.05;https://www.drogal.com.br/palmilha-de-gel-dr-scholls-for-her-flats-transparente-1-par/p
7908733200083;Suplemento Alimentar Re-Hidraben Sabor Uva 4 Sachês;16.9;https://www.drogal.com.br/suplemento-alimentar-re-hidraben-sabor-uva-4-saches-28g-cada/p
7908079513700;Suplemento Alimentar Cooper Energy Whey Protein Concentrado 100% Sabor Baunilha 900g;131.15;https://www.drogal.com.br/suplemento-alimentar-cooper-energy-whey-protein-concentrado-100-sabor-baunilha-900g/p
7896658029462;Protetor Solar Profuse Ensolei Antiacne Color FPS 30 40g;88.49;https://www.drogal.com.br/profuse-ensol-antiac-color-40g/p
7891350045727;Body Splash Paixão Ameixa Rubi 200ml;39.65;https://www.drogal.com.br/desodorante-colonia-body-splash-paixao-ameixa-rubi-200ml/p
7896714203645;Maleato de Dexclofeniramina 0,4mg/ml Neo Química Solução Oral 120ml;12.39;https://www.drogal.com.br/maleato-dexcl-sol-120mlgn-q/p
070942304726;Fio Dental com Haste Flosser G.U.M. Multiple Action 40 Unidades;32.35;https://www.drogal.com.br/fio-dental-com-haste-flosser-gum-multiple-action-40-unidades/p
7891150099852;Creme de Pentear Seda Glycol + Vita C Complex Luminous UV 300ml;12.89;https://www.drogal.com.br/creme-de-pentear-seda-glycol--vita-c-complex-luminous-uv-300ml/p
7908028019697;Fortalecedor de Unhas Lakeryll 7ml;17.89;https://www.drogal.com.br/lakeryl-esmalte-fortalecedor-de-unhas-7ml/p
7898146824061;Paracetamol + Fosfato de Codeína 500mg + 30mg Biolab 24 Comprimidos;37.99;https://www.drogal.com.br/paracetamol-fosfato-de-codeina-500mg-30mg-24-comprimidos-biolab/p
7899852021126;Esmalte Vult 5Free Soleil Iluminada Efeito Gel 8ml;10.19;https://www.drogal.com.br/esmalte-vult-5free-soleil-iluminada-efeito-gel-8ml/p
7891317487317;Versa 40mg/0,4ml 2 Solução Injetável 2 Seringas Pré-enchidas com Dispositivo de Segurança 0,4ml Cada;149.12;https://www.drogal.com.br/versa-40mg-04ml-2-solucao-injetavel-2-seringas-pre-enchidas-com-dispositivo-de-seguranca-04ml-cada/p
7894916515849;Olmy 20mg 60 Comprimidos Revestidos;77.19;https://www.drogal.com.br/olmy-20mg-60-comprimidos-revestidos/p
7500435140041;Antisséptico Bucal Oral-B Periodefense 350ml;41.69;https://www.drogal.com.br/antisseptico-bucal-oral-b-periodefense-350ml/p
7900083017397;Gloss Labial Blow Ruby Rose Shine Like Gloss Loud 5g;14.15;https://www.drogal.com.br/gloss-labial-blow-ruby-rose-loud-shine-like-gloss-5g/p
8058664022632;Escova de Dente Infantil Chicco +6 Meses Cor Azul 1 Unidade;48.25;https://www.drogal.com.br/escova-de-dente-infantil-chicco-6-meses-cor-azul-1-unidade/p
7896714228853;Meloxicam 15mg Neo Química 10 Comprimidos;20.76;https://www.drogal.com.br/meloxicam-15mg-neoquimica-10-comprimidos/p
7898556034081;Disco de Algodão Triane Duo Face 30 Unidades;16.25;https://www.drogal.com.br/disco-de-algodao-triane-duo-face-30-unidades/p
7899706197489;"Creme de Tratamento L&apos;Oréal Paris Elseve Cachos Longos dos Sonhos 300ml";35.25;https://www.drogal.com.br/creme-de-tratamento-loreal-paris-elseve-cachos-longos-dos-sonhos-300ml/p
7891317023331;Forfig 200mg 20 Cápsulas;146.79;https://www.drogal.com.br/forfig-200mg-20-capsulas/p
7896658049729;Refil Sorine XTM Alto Volume 9mg/ml Pó para Solução Nasal 30 Envelopes de 4,5g Cada;67.79;https://www.drogal.com.br/refil-sorine-xtm-alto-volume-9mg-ml-po-para-solucao-nasal-30-envelopes-de-45g-cada/p
7898569766788;Tresdê 7.000ui 8 Cápsulas Moles;26.32;https://www.drogal.com.br/tresde-7000ui-8-capsulas-moles/p
7891150095618;Sabonete em Barra Dove Pele Sensível 90g;4.99;https://www.drogal.com.br/sabonete-em-barra-dove-pele-sensivel-90g/p
7891106914604;Loção Facial Diária Hidratante Revitalizante Bepantol Derma FPS25 50ml;89.79;https://www.drogal.com.br/locao-facial-diaria-hidratante-revitalizante-bepantol-derma-fps25-50ml/p
7899970402838;Chocolate Hershey’s Meio Amargo 40% Cacau 82g;9.09;https://www.drogal.com.br/chocolate-hersheys-meio-amargo-40-cacau-82g/p
7896007551941;Calcinha Absorvente Intimos Short Lavável Fluxo Intenso XG 1 Unidade;122.99;https://www.drogal.com.br/calcinha-absorvente-menstrual-intimos-short-lavavel-fluxo-intenso-xg-1-unidade/p
65482;Sabonete Líquido Facial 200ml;24.11;https://www.drogal.com.br/sabonete-liquido-facial-200ml/p
7898965335076;Biscoito de Arroz Naturatta Zero Açucar Cobertura Chocolate Amargo 16g;5.69;https://www.drogal.com.br/biscoito-de-arroz-naturatta-zero-acucar-cobertura-chocolate-amargo-16g/p
7896007553532;Roupa Íntima Descartável Plenitud Noturna Severa G/XG 24 Unidades;76.29;https://www.drogal.com.br/roupa-intima-descartavel-plenitud-noturna-severa-g-xg-24-unidades/p
7896658001390;Fentizol 20mg/ml Solução Spray 30ml;69.29;https://www.drogal.com.br/fentizol-20mgml-solucao-spray-30ml/p
7899852021935;Caneta para Sobrancelhas Vult Tecnologia Real Color Cor 1 1ml;39.99;https://www.drogal.com.br/caneta-para-sobrancelhas-vult-tecnologia-real-color-cor-2-1ml/p
7899706181792;"Protetor Solar Facial L&apos;Oréal Paris UV Defender Hidratação Sem Cor FPS60 40g";63.05;https://www.drogal.com.br/protetor-solar-facial-loreal-paris-uv-defender-hidratacao-sem-cor-fps60-40g/p
070330132665;Caneta Bic 4 Cores Original 1 Unidade;4.99;https://www.drogal.com.br/caneta-bic-4-cores-original-1-unidade/p
5702191030419;Tacrolimo 0,1% Leo Pharma Pomada Dermatológica 30g;132.19;https://www.drogal.com.br/tacrolimo-01-leo-pharma-pomada-dermatologica-30g/p
7896676422337;Crisapina 10mg 30 Comprimidos Revestidos;133.79;https://www.drogal.com.br/crisapina-10mg-30-comprimidos-revestidos/p
7896004750521;Olmesartana Medoxomila 40mg + Hidroclorotiazida 25mg Germed 30 Comprimidos Revestidos;71.43;https://www.drogal.com.br/olmesartana-40mg-hidroclorotiazida-25mg-germed-30-comprimidos-revestidos/p
7896714293110;Bilastina 20mg Neo Química 30 Comprimidos;64.99;https://www.drogal.com.br/bilastina-20mg-neo-quimica-30-comprimidos/p
7898591459214;Bala Gelatina Fini Sorvetinho 80g;7.99;https://www.drogal.com.br/bala-gelatina-fini-sorvetinho-80g/p
7899706193658;Sérum Facial Concentrado La Roche-Posay Pure Vitamin C10 Antirrugas 30ml;302.75;https://www.drogal.com.br/serum-facial-concentrado-la-roche-posay-vitamin-c10-antirrugas-30ml/p
7899674040190;Desodorante Antitranspirante Aerossol Above Women Candy 48h 200ml;8.69;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-above-women-candy-48h-200ml/p
7506339398236;Kit Creme Dental Oral-B 3D White 70g Leve 3 Pague 2;23.78;https://www.drogal.com.br/kit-creme-dental-oral-b-3d-white-70g-leve-3-pague-2/p
7898430191138;Suplemento Alimentar em Pó MobiFlex Colágeno Sem Sabor 30 Sachês 12g Cada;160.79;https://www.drogal.com.br/mobiflex-po-30-saches-com-12g/p
4005900547170;"Desodorante Antitranspirante Aerosol Nivea Invisible Black &amp; White Toque de Seda 150ml";17.19;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-nivea-invisible-black-white-toque-de-seda-150ml/p
