EAN;Produto;Preço (R$);Link
7896663325115;Apigen Spray Sabor Gengibre, Própolis e Mel 30ml;21.79;https://www.drogal.com.br/apigen-spray-antisseptico-sabor-gengibre-propolis-e-mel-30ml/p
7891150080119;Máscara de Tratamento Seda Colágeno + Vitamina C 300g;18.89;https://www.drogal.com.br/mascara-de-tratamento-seda-colageno-vitamina-c-300g/p
190679000088;Shampoo Herbal Essences Bio Renew Óleo de Argan 400ml;43.19;https://www.drogal.com.br/shampoo-herbal-essences-bio-renew-oleo-de-argan-400ml/p
7908228808725;Bala de Gelatina Fini Gingerbread Sabor Biscoito Spekulatius 80g;7.99;https://www.drogal.com.br/bala-de-gelatina-fini-gingerbread-sabor-biscoito-spekulatius-80g/p
9786526126202;Livro para Colorir Comfy And Cozy Tom e Jerry 1 Unidade;29.99;https://www.drogal.com.br/livro-para-colorir-comfy-and-cozy-tom-e-jerry-1-unidade/p
7897947617766;Suplemento Alimentar Líquido Ressaliv Sabor Tangerina 269ml;15.87;https://www.drogal.com.br/suplemento-alimentar-liquido-ressaliv-sabor-tangerina-269ml/p
7896004822013;Coxeto 90mg 7 Comprimidos Revestidos;42.83;https://www.drogal.com.br/coxeto-90mg-7-comprimidos-revestidos/p
7891010038953;"Fita Dental Johnson &amp; Johnson Reach Expansion Plus 50m";16.79;https://www.drogal.com.br/fita-dental-johnson-johnson-reach-expansion-plus-50m/p
7891317412692;Astro 600mg Suspensão Oral 15ml;55.39;https://www.drogal.com.br/astro-600mg-suspensao-oral-15ml/p
7509546702025;Escova Dental Colgate Slim Soft Gold 4 Unidades;34.29;https://www.drogal.com.br/escova-dental-colgate-slim-soft-gold-4-unidades/p
7896001223479;Chocolate Linea Dark Zero Açúcar 30g;8.59;https://www.drogal.com.br/chocolate-dark-linea-zero-acucar-30g/p
7896615113333;Inalador Soniclear Pulmopar Plus;248.75;https://www.drogal.com.br/inalador-e-nebulizador-soniclear-pulmopar-plus-pistao/p
7892953208823;Lacotem 100mg Zodiac 30 Comprimidos Revestidos;157.79;https://www.drogal.com.br/lacotem-100mg-zodiac-30-comprimidos-revestidos/p
7898556032605;Óleo Corporal de Girassol Triane 100ml;26.25;https://www.drogal.com.br/oleo-corporal-de-girassol-triane-100ml/p
7898040325404;Loção Hidratante DermovanceS Corpo e Rosto 500ml;133.75;https://www.drogal.com.br/locao-hidratante-dermovances-corpo-e-rosto-500ml/p
7896658021381;Notuss 1,5mg/ml Xarope Pediátrico Sabor Morango 120ml + Seringa Dosadora;26.49;https://www.drogal.com.br/notuss-15mgml-sabor-morango-120ml-seringa-dosadora/p
7898919411900;Desodorante Antitranspirante Aerossol Feminino Monange Invisível 150ml;13.69;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-monange-invisivel-150ml/p
5701943103289;Antitranspirante Roll-On Perspirex Comfort 20ml;119.49;https://www.drogal.com.br/antitranspirante-roll-on-perspires-comfort-20ml/p
7891106003230;Creme Vaginal 100mg/5g Gino-Canesten 20g + 3 Aplicadores;93.59;https://www.drogal.com.br/creme-vaginal-100mg5g-gino-canesten-20g-3-aplicadores/p
7898556030670;Desodorante Para os Pés Rio Sport Dry 150ml;10.95;https://www.drogal.com.br/talco-desodorante-para-os-pes-rio-sport-dry-150ml/p
7896261005747;Tegretol CR 400mg caixa com 60 comprimidos;228.84;https://www.drogal.com.br/tegretol-cr-400mg-60-cpr-c1/p
7896235353911;Desodorante Antitranspirante Aerossol Feminino Monange Proteção Seca 150ml;13.69;https://www.drogal.com.br/desodorante-antitranspirante-aerossol-monange-protecao-seca-150ml/p
7896015591847;Sonrisal Sabor Limão 10 Comprimidos Efervescentes;12.39;https://www.drogal.com.br/sonrisal-sabor-limao-10-comprimidos-efervescentes/p
7891350041088;Esmalte Risqué Diamond Gel Sorbet de Mirtilo 9,5ml;10.99;https://www.drogal.com.br/esmalte-risque-diamond-gel-sorbet-de-mirtilo-95ml/p
7891350043815;Esmalte Cremoso Risqué Diamond Gel Nova Cor! Buquê de Hotênsias 9,5ml;10.99;https://www.drogal.com.br/esmalte-cremoso-risque-diamond-gel-nova-cor-buque-de-hotensias-95ml/p
7891058003555;Puran T4 12,5mcg 30 Comprimidos;3.87;https://www.drogal.com.br/puran-t4-125mcg-30-comprimidos/p
7896422515580;Citalopram - Medley 20mg caixa com 30 comprimidos;21.89;https://www.drogal.com.br/citalopram-20mg-30cgmdl-c1/p
7896007553563;Absorvente Intimus Toda Protegida Noturno Suave Com Abas 45 Unidades;36.85;https://www.drogal.com.br/absorvente-intimus-noturno-extra-protecao-extra-suave-com-abas-45-unidades/p
7896637033978;Atentah 40mg 30 Cápsulas Duras;109.39;https://www.drogal.com.br/atentah-40mg-30-capsulas-duras/p
7898096577017;Loncord 20mg 20 Cápsulas Gelatinosas Duras com Microgrânulos de Liberação Prolongada;31.09;https://www.drogal.com.br/loncord-20mg-20-capsulas-gelatinosas-duras-com-microgranulos-de-liberacao-prolongada/p
7894222021225;Esmalte Cremoso Dailus Queridinhos Nude Bem Me Quero 8ml;10.99;https://www.drogal.com.br/esmalte-cremoso-dailus-queridinhos-nude-bem-me-quero-8ml/p
7896658000843;Diosmin SDU 900mg + 100mg Sabor Laranja + Limão 15 Sachês Granulado 5g;73.09;https://www.drogal.com.br/diosmin-sdu-900mg-100mg-sabor-laranja-limao-15-saches-granulado-5g/p
7891033471775;Máscara Capilar Eudora Siàge Ultra Brilho Glow Expert 250g;76.45;https://www.drogal.com.br/mascara-capilar-eudora-siage-ultra-brilho-glow-expert-250g/p
7896658020315;Descongestionante Nasal Sorine Spray 0,9% Spray 50ml;31.09;https://www.drogal.com.br/sorine-spray-09-spray-nasal-50ml/p
4005900921598;Hidratante Labial Nivea Hidra Color 2 em 1 Rosa Pink 4,8g;30.45;https://www.drogal.com.br/hidratante-labial-nivea-hidra-color-2-em-1-rosa-pink-48g/p
8903855086583;Lacosamida 100mg Torrent 30 Comprimidos Revestidos;160.98;https://www.drogal.com.br/lacosamida-100mg-torrent-30-comprimidos-revestidos/p
7896007549382;Protetor Longo Plenitud Femme para Escapes de Urina 14 Unidades;14.09;https://www.drogal.com.br/protetor-diario-plenitud-femme-medio-14-unidades/p
7896261005723;CataflamProTripla Proteção 11,6mg/g Aerosol 85ml;51.49;https://www.drogal.com.br/cataflampro-116mgg-aerosol-85ml/p
7898146827895;Olanzapina 10mg 30 Comprimidos Revestidos - Biolab;107.18;https://www.drogal.com.br/olanzapina-10mg-30-comprimidos-revestidos-biolab/p
7896658031878;Protetor Solar Facial em Pó Profuse Ensolei Compact Color FPS50 Com Cor 10g;126.39;https://www.drogal.com.br/basecompactprofuseensoleicolorfps5010g/p
7898040323578;Gengimin 160mg 15 Comprimidos Revestidos;44.59;https://www.drogal.com.br/gengimin-160mg-15-comprimidos/p
7898391072897;Bastão Bengala Indaiá Pop B406 Alumínio com 4 Pontas;75.25;https://www.drogal.com.br/bastao-bengala-indaia-pop-b406-aluminio-com-4-pontas/p
7898040328627;Bactrim F 80 + 16mg suspensão frasco com 100ml;49.99;https://www.drogal.com.br/bactrim-f-susp-100ml/p
7896012880159;Fralda Descartável Bigfral Derma Plus J 10 Unidades;24.99;https://www.drogal.com.br/fralda-descartavel-bigfral-derma-plus-j-10-unidades/p
7898582380053;Tramal 100mg/ml Solução Oral Gotas 10ml;138.39;https://www.drogal.com.br/tramal-100mg-gts-10ml-a2/p
7895144191263;Pastilhas Mentos Clear Breath Sabor Peppermint 35g;16.19;https://www.drogal.com.br/pastilha-mentos-clearbreath-30-minutos-sabor-menta-35g/p
7896111913697;Esmalte Perolado Impala A Cor da Sua Moda Carícia 7,5ml;4.99;https://www.drogal.com.br/esmalte-perolado-impala-a-cor-da-sua-moda-caricia-75ml/p
7702031539421;Antisséptico Bucal Listerine Cool Mint Sem Álcool Refrescância Suave 1,5 Litros;52.25;https://www.drogal.com.br/antisseptico-bucal-listerine-cool-mint-sem-alcool-refrescancia-suave-15-litros/p
4005808812899;Creme Facial Antissinais Nivea Q10 Power Noite 49g;57.89;https://www.drogal.com.br/creme-facial-antissinais-nivea-q10-power-noite-49g/p
7896862918064;Cloridrato de Tetraciclina 500mg Medquímica 8 Cápsulas;13.59;https://www.drogal.com.br/cloridrato-de-tetraciclina-500mg-medquimica-8-capsulas/p
8720689020763;Chupeta Ultra Soft Philips Avent 0-6m Rosa e Lilás 2 Unidades;102.79;https://www.drogal.com.br/chupeta-ultra-soft-philips-avent-0-6m-rosa-e-lilas-2-unidades/p
7891317029272;Levetiracetam 250mg Eurofarma 30 Comprimidos Revestidos;36.99;https://www.drogal.com.br/levetiracetam-250mg-eurofarma-30-comprimidos-revestidos/p
7908079508621;Barra de Fruits e Cranberries Zero Açúcares Cooper Nutrimix 25g;3.99;https://www.drogal.com.br/barra-de-cereal-nuts-fruits-assiflora-sabor-cranberries-20g/p
7896009499012;Suplemento Alimentar Centrum Essencial 30 Comprimidos;29.19;https://www.drogal.com.br/suplemento-alimentar-centrum-essencial-30-comprimidos/p
7899824401512;Otodrat Solução Hidratante Gotas 4ml;57.09;https://www.drogal.com.br/otodrat-solucao-hidratante-gotas-4ml/p
7899706180177;Kit Tinta Imédia Excellence Loreal Creme Louro Suéco 8.1 + Creme Milagroso 50ml;35.99;https://www.drogal.com.br/kit-tinta-imedia-excellence-loreal-creme-louro-sueco-81-creme-milagroso-50ml/p
7898391071814;Bengala Indaiá T23 Madeira Castanho;38.15;https://www.drogal.com.br/bengala-indaia-t23-madeira-castanho/p
3401353791220;Gel De Limpeza Sébium Gel Moussant Bioderma 100ml;41.85;https://www.drogal.com.br/sebiumgelmoussantbioderma100ml/p
7898968269569;Protetor Solar Facial em Bastão Ollie FPS95 Incolor 14g;108.99;https://www.drogal.com.br/protetor-solar-facial-em-bastao-ollie-fps95-incolor-14g/p
7899420506802;Andes 100mg 30 Comprimidos Revestidos;80.99;https://www.drogal.com.br/andes-100mg-30-comprimidos-revestidos/p
7894222040127;Esmalte Dailus Milk Nails Vanilla Glaze 8ml;14.89;https://www.drogal.com.br/esmalte-dailus-milk-nails-vanilla-glaze-8ml/p
7897337716543;Nasonex 50mcg/atomização Spray Nasal Suspensão 120 Atomizações;61.49;https://www.drogal.com.br/nasonex005spraynasalfrascocom120atomizacoes/p
7891098042248;Chá Leão Xô TPM Sabor Cereja, Morango e Baunilha 10 Sachês 20g;12.49;https://www.drogal.com.br/cha-leao-xo-tpm-sabor-cereja-morango-e-baunilha-10-saches-20g/p
4006000068527;Hidratante Labial Nivea Original Care Disney Mickey e Amigos 4,8g;23.65;https://www.drogal.com.br/hidratante-labial-nivea-original-care-disney-mickey-e-amigos-48g/p
7898560665431;Leponex 100mg 30 Comprimidos;384.59;https://www.drogal.com.br/leponex-100mg-30cpr-c1/p
7896261024175;Neparvis 200mg 60 Comprimidos Revestidos;352.79;https://www.drogal.com.br/neparvis-200mg-60-comprimidos-revestidos/p
7899095230095;Tinidazol 30mg + Nitrato de Miconazol 20mg Geolab Creme Vaginal 45g + 7 Aplicadores;34.99;https://www.drogal.com.br/tinidazol-30mg--nitrato-de-miconazol-20mg-geolab-creme-vaginal-45g-7-aplicadores/p
030768058296;Suplemento Alimentar Sundown Magnésio 250mg 100 Comprimidos;81.53;https://www.drogal.com.br/suplemento-alimentar-sundown-magnesio-250mg-100-comprimidos/p
7896770982133;Roupa Íntima Tena Pants Confort P/M Embalagem Econômica 32 Unidades;100.19;https://www.drogal.com.br/roupa-intima-tena-pants-confort-pm-32-unidades/p
7898663111637;Desodorante Corporal Body Splash Giovanna Baby Turquoise 260ml;35.59;https://www.drogal.com.br/desodorante-corporal-body-splash-giovanna-baby-turquoise-260ml/p
7899706170338;Shampoo Esfoliante Anticaspa Vichy MicroPeel 150ml;122.09;https://www.drogal.com.br/shampoo-esfoliante-anticaspa-vichy-dercos-micro-peel-150ml/p
7896658036989;Allestra 20 21 Comprimidos Revestidos;34.09;https://www.drogal.com.br/allestra-20-21-comprimidos-revestidos/p
7891962050065;Biscoito Recheadinho Goiaba Bauducco 112g;5.19;https://www.drogal.com.br/biscoito-recheadinho-goiaba-bauducco-112g/p
7896026171267;Protetor Solar Facial Umbrella Perfect Skin FPS50 Tom Claro 50g;116.59;https://www.drogal.com.br/protetor-solar-umbrella-perfect-skin-fps50-tom-claro-50g/p
7896006201298;Font D 7.000 UI 30 Comprimidos Revestidos;49.9;https://www.drogal.com.br/font-d-7000-ui-30-comprimidos/p
7896714291215;Suplemento Alimentar Vitamina C + Zinco 10 Comprimidos Efervescentes;14.59;https://www.drogal.com.br/vitamina-c-zinco-neo-quimica-10-comprimidos-efervescentes/p
7896331708837;Sanasar Sabonete Dermatológico 60g;24.99;https://www.drogal.com.br/sanasar-100mg-g-sabonete-dermatologico-60g/p
79926;Desodorante Feminino For Woman Roll-On 50g;30.92;https://www.drogal.com.br/desodorante-feminino-for-woman-roll-on-50g/p
7899547538557;Ralzin 50mg 30 Comprimidos Revestidos;52.89;https://www.drogal.com.br/ralzin-50mg-30-comprimidos-revestidos/p
7896770983246;Absorvente Interno com Aplicador Longo Libresse Pure Sensitive Médio 8 Unidades;16.65;https://www.drogal.com.br/absorvente-interno-com-aplicador-longo-libresse-pure-sensitive-medio-8-unidades/p
7896676441109;Suplemento Alimentar Tacitá 60 Comprimidos;224.19;https://www.drogal.com.br/suplemento-alimentar-tacita-60-comprimidos/p
8436026215210;Saliva Artificial Kin Hidrat Spray Sabor Menta 40ml;60.59;https://www.drogal.com.br/saliva-artificial-kin-hidrat-spray-sabor-menta-40ml/p
4005808516667;Protetor Solar Kids Nivea Sun Brincando na Água FPS60 150ml;98.35;https://www.drogal.com.br/protetor-solar-kids-nivea-sun-brincando-na-agua-fps60-150ml/p
7896658035944;Descongestionante Nasal Infantil Sorine Jet Baby 0,9% Solução Nasal Spray Jato Contínuo Suave 100ml;39.9;https://www.drogal.com.br/sorine-jet-baby-09-solucao-nasal-jato-continuo-suave-100ml/p
7896422504652;Zinpass Eze 40mg + 10mg 30 Comprimidos Revestidos;146.69;https://www.drogal.com.br/zinpass-eze-40mg-10mg-30-comprimidos-revestidos/p
7896714274539;Hemitartarato de Zolpidem 5mg Neo Química 30 Comprimidos Sublinguais;47.09;https://www.drogal.com.br/hemitartarato-de-zolpidem-5mg-30-comprimidos-sublinguais-neo-quimica/p
7892953001820;Mitrul 15mg com 5 cápsulas de liberação prolongada;28.99;https://www.drogal.com.br/mitrul-15mg-5-caps/p
7896637022729;Azulfin 500mg 60 Comprimidos Revestidos;116.99;https://www.drogal.com.br/azulfin-500mg-60-comprimidos-revestidos/p
7898636193974;Suplemento Alimentar de Eletrólitos SoroX Sabor Abacaxi com Hortelã 550ml;12.99;https://www.drogal.com.br/suplemento-alimentar-de-eletrolitos-sorox-sabor-abacaxi-com-hortela-550ml/p
7897337716215;Cerazette 0075mg caixa com 28 comprimidos;41.69;https://www.drogal.com.br/cerazette-28cpr/p
7894222042367;Esmalte Cremoso Dailus Choco Cherry Mocha Mousse 8ml;10.99;https://www.drogal.com.br/esmalte-cremoso-dailus-choco-cherry-mocha-mousse-8ml/p
7897517909710;Escova de Cabelo Ricca Flex Dry Pink 1 Unidade;47.75;https://www.drogal.com.br/escova-de-cabelo-ricca-flex-dry-pink-1-unidade/p
7500435154291;"Máscara Capilar Nutritiva Pantene Pro-V Bambu Nutre &amp; Cresce 600ml";42.65;https://www.drogal.com.br/mascara-de-tratamento-pantene-bambu-600ml/p
7894222042718;Sabonete Esfoliante Crocante Corporal Dailus Sweet Skin Ice Cream Morango ao Leite 200ml;29.45;https://www.drogal.com.br/sabonete-esfoliante-crocante-corporal-dailus-sweet-skin-ice-cream-morango-ao-leite-200ml/p
7899547524772;Citrato de Sildenafila 50mg Prati-Donaduzzi 2 Comprimidos Revestidos;8.99;https://www.drogal.com.br/citrato-de-sildenafila-50mg-prati-donaduzzi-2-comprimidos-revestidos/p
7896512914255;Manteiga Emoliente Granado Corporal Pink 60g;26.99;https://www.drogal.com.br/manteiga-emoliente-granado-corporal-pink-60g/p
5000456060721;Daxas 500mcg 30 Comprimidos Revestidos;263.09;https://www.drogal.com.br/daxas-500mcg-30-comprimidos-revestidos/p
7899706238014;"Tintura L&apos;oréal Paris Imédia Excellence Sem Amônia 3U Castanho Escuro Universal";43.29;https://www.drogal.com.br/tintura-imedia-excellence-loreal-paris-sem-amonia-3u-castanho-escura-universal/p
7897411610620;Benicar 40mg 30 Comprimidos Revestidos;64.79;https://www.drogal.com.br/benicar-40mg-30-comprimidos-revestidos/p
7891033481842;Protetor Solar Facial Australian Gold Antiox Complex FPS70 40ml;76.99;https://www.drogal.com.br/protetor-solar-facial-australian-gold-antiox-complex-uvauvb--luz-azul-fps70-40ml/p
7896007201891;Preservativos Blowtex Morango 12 Unidades;15.69;https://www.drogal.com.br/preservativos-blowtex-morango-12-unidades/p
4005900734068;Sabonete Líquido Nivea Creme Soft Refil 200ml;9.95;https://www.drogal.com.br/sabonete-liquido-nivea-creme-soft-refil-200ml/p
7897316805268;Alphagan Z 0,1% Solução Oftálmica Estéril 5ml;74.85;https://www.drogal.com.br/alphagan-z-01-solucao-oftalmica-esteril-5ml/p
7896342452965;Tornozeleira Mercur Elástica Tamanho G Cor Preta 1 Par;50.69;https://www.drogal.com.br/tornozeleira-mercur-elastica-tamanho-g-cor-preta-1-par/p
78993;Curcumina 500mg 30 Cápsulas;50.93;https://www.drogal.com.br/curcumina-500mg-30-capsulas/p
7891317038878;Dimesilato de Lisdexanfetamina 50mg Eurofarma 30 Cápsulas Duras;304.29;https://www.drogal.com.br/dimesilato-de-lisdexanfetamina-50mg-eurofarma-30-capsulas-duras/p
7896007548514;Fralda Huggies Supreme Care Máxima Proteção P 48 Unidades;62.59;https://www.drogal.com.br/fralda-huggies-supreme-care-disney-baby-p-48-unidades/p
7896685302620;Ziclague Spray Uso Tópico 30ml;308.99;https://www.drogal.com.br/ziclague-spray-uso-topico-30ml/p
5702150155504;Vurtuoso 15mg 60 Comprimidos Revestidos;458.09;https://www.drogal.com.br/vurtuoso-15mg-60-comprimidos-revestidos/p
7891150087323;Sorvete Gelartier Morango com Pedaços 473ml;42.9;https://www.drogal.com.br/sorvete-gelartier-morango-com-pedacos-473ml/p
7896523216812;Diad 1,5mg 1 Comprimido;7.69;https://www.drogal.com.br/diad-15mg-1-comprimido/p
7908412524042;Umidificador de Ar Touch Elgin Desligamento Automático Bivolt 4 Litros;221.85;https://www.drogal.com.br/umidificador-de-ar-touch-elgin-desligamento-automatico-bivolt-4-litros/p
7898074619821;Spidufen 770mg 3 Comprimidos Revestidos;9.99;https://www.drogal.com.br/spidufen-770mg-3-comprimidos-revestidos/p
3337875543248;Sérum Fortalecedor Facial Vichy Mineral 89 50ml;205.39;https://www.drogal.com.br/serum-fortalecedor-facial-vichy-mineral-89-50ml/p
7896422527446;Risperidona 1mg Medley 30 Comprimidos Revestidos;16.69;https://www.drogal.com.br/risperidona-1mg-medley-30-comprimidos-revestidos/p
7896637032841;Inpruv D 7.000ui 30 Comprimidos Mastigáveis;53.59;https://www.drogal.com.br/inpruv-d-7000ui-30-comprimidos-mastigaveis/p
7897076922410;Gliclazida 60mg Ranbaxy 60 Comprimidos de Liberação Prolongada;61.59;https://www.drogal.com.br/gliclazida-60mg-ranbaxy-60-comprimidos-de-liberacao-prolongada/p
7899706135771;"Protetor Solar Corporal L&apos;Oréal Paris Solar Expertise Supreme Protect 4 FPS30 200ml";80.69;https://www.drogal.com.br/protetor-solar-corporal-loreal-paris-solar-expertise-supreme-protect-4-fps30-200ml/p
7899095220928;Colírio Geolab Solução Oftálmica 20ml;9.59;https://www.drogal.com.br/colirio-geolab-solucao-oftalmica-20ml/p
7898906376632;Keflex 1g caixa com 8 drágeas;136.69;https://www.drogal.com.br/keflex-1g-8-drag/p
7891010591038;Protetor Solar Neutrogena Sun Fresh FPS50 200ml;99.25;https://www.drogal.com.br/protetor-solar-neutrogena-sun-fresh-fps50-200ml/p
7908079502100;Pomada para Assaduras Qualifral 120g;24.99;https://www.drogal.com.br/pomada-para-assaduras-qualifral-120g/p
7896094928770;Adoçante em Pó Zero-Cal Sucralose 100 Sachês;16.79;https://www.drogal.com.br/adocante-dietetico-em-po-zero-cal-sucralose-600mg/p
7896699029537;Mamadeira Lolly Big Clean Bico Ortodôntico Rosa 340ml;29.69;https://www.drogal.com.br/mamadeira-lolly-big-clean-bico-ortodontico-rosa-340ml/p
7891317477301;Montelucaste de Sódio 4mg Eurofarma 30 Comprimidos Mastigável;46.89;https://www.drogal.com.br/montelucaste-de-sodio-4mg-eurofarma-30-comprimidos-mastigavel/p
7500435249492;Desodorante Antitranspirante Aerosol Masculino Old Spice Refrescante 250ml;26.85;https://www.drogal.com.br/desodorante-antitranspirante-aerosol-masculino-old-spice-refrescante-250ml/p
7896235354291;Creme Hidratante para Áreas Específicas Monange Óleo de Macadâmia com Vitamina E 50g;19.25;https://www.drogal.com.br/creme-hidratante-para-areas-especificas-monange-oleo-de-macadamia-com-vitamina-e-50g/p
7896658035388;Solução Capilar Pant 50mg/ml 2 Frascos 50ml + 1 Válvula Spray;114.29;https://www.drogal.com.br/solucao-capilar-pant-50mgml-2-frascos-50ml-1-valvula-spray/p
7891150101821;Refil Sabonete Líquido Lux Botanicals Orquídea Negra 900ml;25.89;https://www.drogal.com.br/refil-sabonete-liquido-lux-botanicals-orquidea-negra-900ml/p
7891033517459;Condicionador Eudora Siàge Cauterização dos Lisos 200ml;54.89;https://www.drogal.com.br/condicionador-eudora-siage-cauterizacao-dos-lisos-200ml/p
7896094920729;Aviv 50mg 30 Comprimidos Revestidos de Liberação Prolongada;71.19;https://www.drogal.com.br/aviv-50mg-30-comprimidos-revestidos-de-liberacao-prolongada/p
7898430192012;Suplemento Alimentar DPrev Cálcio 1.000 UI 60 Comprimidos Revestidos;99.45;https://www.drogal.com.br/suplemento-alimentar-dprev-calcio-1000-ui-60-comprimidos-revestidos/p
7896004747620;Aripiprazol 10mg EMS 30 Comprimidos;109.49;https://www.drogal.com.br/aripiprazol-10mg-ems-30-comprimidos/p
7897595900722;Clorana 50mg caixa com 20 comprimidos;13.49;https://www.drogal.com.br/clorana-50mg-20-cpr/p
7898759351039;Carrinho City Car 1 Unidade;10.69;https://www.drogal.com.br/carrinho-city-car-1-unidade/p
0042882100676;Loção Hidratante Corporal Principia LH-02 500ml;48.99;https://www.drogal.com.br/locao-hidratante-corporal-principia-lh-02-500ml/p
7891158105708;Suplemento Nutricional Ensure Advance Sabor Cereal 400g;89.99;https://www.drogal.com.br/suplemento-nutricional-ensure-advance-sabor-cereal-400g/p
7897411602311;Latuda 20mg 30 Comprimidos Revestidos;197.19;https://www.drogal.com.br/latuda-20mg-30-comprimidos-revestidos/p
7898560665424;Leponex 25mg 20 Comprimidos;63.69;https://www.drogal.com.br/leponex-25mg-20-cpr-c1/p
7891150083462;Sabonete Líquido Refil Lux Essências do Brasil Dama-da-Noite 240ml;11.89;https://www.drogal.com.br/sabonete-liquido-refil-lux-essencias-do-brasil-dama-da-noite-240ml/p
7896085111204;Bolsa Térmica Termopack Duplo Revestimento 1 Unidade;38.05;https://www.drogal.com.br/bolsa-termica-termopack-duplo-revestimento-1-unidade/p
7899852019017;Primer Fluído Vult Glow 30ml;21.89;https://www.drogal.com.br/primer-fluido-vult-glow-30ml/p
7895858017156;Calman 20 Comprimidos;62.69;https://www.drogal.com.br/calman-20-comprimidos/p
7908079513465;Protetor Solar Facial Sveda Solar FPS75 Oil Free Cor Escura 40g;25.99;https://www.drogal.com.br/protetor-solar-facial-sveda-solar-fps75-oil-free-cor-escura-40g/p
7898734800163;Suplemento Alimentar Imuno Condrial +Q10 30 Comprimidos;178.0;https://www.drogal.com.br/suplemento-alimentar-imuno-condrial-q10-30-comprimidos/p
7896714275390;Antiácido Pepsamar Sabor Menta 10 Comprimidos Mastigáveis;9.9;https://www.drogal.com.br/pepsamar-10-cpr/p
7898154460589;Similasan Alergic Solução Oftálmica Estéril 10ml;41.05;https://www.drogal.com.br/similasan-alergic-solucao-oftalmica-esteril-10ml/p
7896112402817;Reaox Ultra 30 Cápsulas Moles;224.75;https://www.drogal.com.br/reaox-ultra-30-capsulas-moles/p
7500435204446;Esfoliante Suave Gillette Venus Área Íntima 177ml;41.75;https://www.drogal.com.br/esfoliante-suave-gillette-venus-area-intima-177ml/p
7894916510431;Olmy HCT 40mg + 25mg 30 Comprimidos Revestidos;55.15;https://www.drogal.com.br/olmy-hct-40mg-25mg-30-comprimidos-revestidos/p
7898623954076;Kit Shampoo + Condicionador Salon Line Hidra Óleo de Coco Nutrição Intensa 300ml Cada;17.79;https://www.drogal.com.br/salon-line-hidra-coco-shampoo-300ml-condicionador-300ml/p
7898929949974;Suplemento Vitamínico Borg Complexo B 60 Cápsulas Gel;49.9;https://www.drogal.com.br/suplemento-vitaminico-borg-complexo-b-60-capsulas-gel/p
7891317181604;Filinar G 5mg/ml xpe fr 120 ml+copo med;26.99;https://www.drogal.com.br/filinar-xpe-ped-120ml/p
7896523208855;Cetoconazol 20mg/g + Dipropionato de Betametasona 0,64mg/g + Sulfato de Neomicina 2,5mg/g Cimed Creme 30g;19.59;https://www.drogal.com.br/cetoconazolbetneo-cr30gcim/p
7894916515351;Clabat 50mg/ml Granulado Suspensão Oral 60ml + Diluente 31ml + Seringa Dosadora;125.69;https://www.drogal.com.br/clabat-50mgml-granulado-suspensao-oral-60ml-diluente-31ml-seringa-dosadora/p
7898029550254;Acertil 10mg 60 Comprimidos;191.79;https://www.drogal.com.br/acertil10mg60comprimidos/p
7896094928466;Antiácido Gastrol Pó Efervescente Sabor Laranja 6 Sachês 5g Cada;17.69;https://www.drogal.com.br/antiacido-gastrol-po-efervescente-sabor-laranja-6-saches-5g-cada/p
7898965335045;Biscoito de Tapioca Naturatta Cobertura Chocolate Amargo 15g;5.69;https://www.drogal.com.br/biscoito-de-tapioca-naturatta-cobertura-chocolate-amargo-15g/p
7896714234564;Furosemida 40mg Neo Química 30 Comprimidos;11.19;https://www.drogal.com.br/furosemidaneoquimica40mgcaixa30comprimidos/p
7891024136201;Enxaguante Bucal Colgate Plax Kids Minions Sabor Tutti-Frutti 250ml;15.45;https://www.drogal.com.br/enxaguante-bucal-colgate-plax-kids-minions-sabor-tutti-frutti-250ml/p
7891317435462;Sinot 400mg Suspensão Oral 100ml + Seringa Dosadora;42.79;https://www.drogal.com.br/sinot-400mg-suspensao-oral-100ml-seringa-dosadora/p
80436;Palatinose em Pó Sem Sabor 30 Sachês 10g Cada;90.94;https://www.drogal.com.br/palatinose-em-po-sem-sabor-30-saches-10g-cada/p
7896226100302;Pasalix PI 500mg 30 Comprimidos Revestidos;70.49;https://www.drogal.com.br/pasalix-pi-500mg-30-comprimidos-revestidos/p
7896006212072;Suplemento Alimentar Oxiberry 30 Sachês 5g;98.49;https://www.drogal.com.br/oxiberry-5g-x-30-saches/p
7896094928510;Suplemento Alimentar Tamarine Dual Sabor Hibisco com Frutas Vermelhas 400ml;10.79;https://www.drogal.com.br/suplemento-alimentar-tamarine-dual-fit-sabor-hibisco-com-frutas-vermelhas-400ml/p
7896902285422;Oleo Rícino Farmax 30ml;8.85;https://www.drogal.com.br/oleo-ricino-farmax-30ml-novo/p
7898244721019;Unitram 15mg 30 Comprimidos Revestidos;111.89;https://www.drogal.com.br/unitram-15mg-30-comprimidos-revestidos/p
7908079501455;Barra de Bananinha Cremosa Tradicional Zero Açúcares Cooper Nutrimix 30g;2.99;https://www.drogal.com.br/barrinha-assiflora-sabor-banana-cremosa-com-acucar-30g/p
7899706180092;Tinta Imédia Excellence Loreal Louro Escuro Acinzentado 6.1 + Creme Milagroso 50ml;37.45;https://www.drogal.com.br/tintura-loreal-imedia-excellente-61-louro-escurocreme-50ml/p
